DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,691,70,380,13,810,39.45305022940704,117.14661367552479,653.4003360950682
20240728,578,70,691,5,722,73.47915732935337,49.22018239428737,599.3006602763593
20240728,297,70,309,19,333,7.140930117281788,43.136957816477285,282.7221120662409
20240728,398,70,655,1,172,11.670372389866843,10.41685504831034,149.9127725618228
20240728,903,70,754,1,911,108.28994878536386,52.215394222799056,750.494656991837
20240728,934,70,178,14,794,87.7266870124746,56.86018242313439,649.4131305643909
20240728,608,70,259,5,276,10.465838388309063,15.856461517475848,249.67770009421508
20240728,569,70,934,18,914,112.72864302586133,94.94640130449845,706.3249556696402
20240728,90,70,800,4,440,42.16081500547318,40.513785408842764,357.32539958568407
20240728,471,70,339,2,960,93.61731039840251,122.23027746878076,744.1524121328167
20240728,778,70,496,19,532,34.35866054260238,54.7676752090238,442.8736642483738
20240728,32,70,471,15,710,40.07476851859589,49.70628242454693,620.2189490568571
20240728,66,70,914,3,170,3.5495378809280997,9.680023137074732,156.77043898199716
20240728,553,70,144,7,773,88.95425632744879,77.21911208725058,606.8266315853007
20240728,967,70,156,6,290,19.01688427665081,21.5814408991072,249.40167482424198
20240728,711,70,140,9,136,5.818780682072094,14.446399710758913,115.73481960716899
20240728,27,70,532,10,240,15.271893622661542,34.700824505953875,190.0272818713846
20240728,562,70,672,9,240,5.86288040410432,17.146205851282385,216.9909137446133
20240728,270,70,754,19,739,16.45561961707651,37.12335177550052,685.421028607423
20240728,51,70,956,20,970,84.11462393653565,122.9890682785428,762.8963077849215
20240728,514,70,339,15,667,15.260956559524752,52.04654449381059,599.6924989466646
20240728,89,70,865,11,338,34.077399894356404,35.154253080680405,268.7683470249632
20240728,26,70,92,7,461,51.372133575955004,32.65281935805922,376.9750470659858
20240728,80,70,874,4,394,37.15741652165732,23.349906197716752,333.4926772806259
20240728,635,70,371,5,727,88.09569335604827,49.778131205795255,589.1261754381565
20240728,574,70,180,9,413,10.5938988795894,54.79111344320245,347.61498767720815
20240728,892,70,962,16,732,37.58260256933474,83.949255206695,610.4681422239703
20240728,899,70,168,10,587,22.21781950985689,42.31137321813679,522.4708072720064
20240728,226,70,713,12,566,37.47386538571119,65.21817183952024,463.30796277476855
20240728,639,70,723,4,935,92.74413323960277,65.83833567295275,776.4175310874444
20240728,170,70,348,5,827,65.73953347503955,100.73867197297348,660.521794551987
20240728,624,70,380,7,591,58.38061310000371,61.04077251512814,471.57861438486816
20240728,580,70,354,6,454,60.92892357018528,61.4875654017218,331.5835110280929
20240728,915,70,43,20,646,52.2740451776649,80.05561053527714,513.670344287058
20240728,859,70,834,18,379,42.55121000000323,24.414506789720026,312.0342832102767
20240728,863,70,845,3,808,119.60187990933288,50.78294107313367,637.6151790175335
20240728,514,70,482,13,790,30.42586019508924,45.78056675047303,713.7935730544377
20240728,5,70,955,8,550,32.18074230914399,55.33093599189696,462.48832169895906
20240728,59,70,861,2,142,20.697025934079686,18.901770531562104,102.40120353435822
20240728,177,70,682,11,658,18.03526223224354,90.0684095372267,549.8963282305298
20240728,199,70,330,7,786,44.04055340465365,64.06482328251803,677.8946233128283
20240728,883,70,203,7,537,37.65162886828491,37.510655401507506,461.8377157302076
20240728,342,70,577,17,253,30.643409612160813,33.96737592727147,188.3892144605677
20240728,10,70,423,6,339,9.231776334291013,18.51763152751665,311.25059213819236
20240728,957,70,899,6,749,37.358557179056895,71.71241012008166,639.9290327008614
20240728,594,70,768,8,371,51.24782958483603,19.439657537586744,300.3125128775772
20240728,755,70,418,20,944,37.812227748267404,101.74032430256001,804.4474479491726
20240728,244,70,7,16,537,36.20329806182947,66.13948964012113,434.6572122980494
20240728,512,70,64,14,208,7.560360428904312,20.177375484671686,180.262264086424
20240728,974,70,623,16,423,45.256185778284724,58.20393847991567,319.5398757417996
20240728,688,70,943,2,375,40.281504654976644,51.54954710139287,283.1689482436305
20240728,387,70,973,20,186,25.03140231929666,15.706406816618815,145.26219086408452
20240728,312,70,41,2,716,104.45970114265926,62.68726012911682,548.853038728224
20240728,447,70,58,15,365,38.30538454256744,41.77375981087794,284.9208556465546
