DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,571,97,198,7,170,4.98919258441964,21.84303238925161,143.16777502632874
20240728,618,97,899,16,744,47.475622284228635,94.26850808956918,602.2558696262022
20240728,42,97,160,4,145,20.617222173353493,16.88122653133612,107.50155129531038
20240728,2,97,301,12,313,18.421852294461168,20.18744159753484,274.390706108004
20240728,994,97,310,6,220,30.610248556786356,32.00450247465616,157.3852489685575
20240728,29,97,158,12,966,57.5930330711334,67.55902129351652,840.84794563535
20240728,770,97,591,13,776,35.33776874242814,56.98218930451686,683.680041953055
20240728,673,97,670,11,170,21.837397482890772,10.225342881346911,137.9372596357623
20240728,281,97,77,14,418,28.759575123588732,44.78639046968624,344.45403440672504
20240728,327,97,325,12,952,137.48564790734056,122.60394213945496,691.9104099532044
20240728,542,97,608,12,180,22.988348425102593,14.06436053570635,142.94729103919104
20240728,23,97,139,5,435,28.450219437315496,59.16009169420169,347.38968886848284
20240728,464,97,76,8,760,26.591688397086813,78.48719901371469,654.9211125891985
20240728,520,97,308,11,866,63.53496631339291,92.99634057238273,709.4686931142244
20240728,649,97,837,15,281,24.986933330397477,42.0840666176101,213.92900005199243
20240728,126,97,871,2,818,57.338447920984386,66.35173030961451,694.3098217694011
20240728,231,97,416,9,436,12.78953732020011,45.15634128486549,378.0541213949344
20240728,769,97,484,13,849,108.99449858885828,115.66590845233615,624.3395929588055
20240728,705,97,650,19,191,20.068613961238746,11.137667494612831,159.79371854414842
20240728,74,97,412,15,181,16.287263963431013,12.964847376100774,151.74788866046822
20240728,589,97,765,20,476,22.614046727257197,62.55172823399906,390.83422503874374
20240728,593,97,754,20,495,41.73962723744936,50.7278572138787,402.53251554867194
20240728,808,97,283,10,927,30.79573892312646,77.1733534456418,819.0309076312317
20240728,638,97,522,4,765,80.77351978157648,110.7562414917273,573.4702387266962
20240728,468,97,433,10,951,95.81652184823002,112.3061206543059,742.8773574974641
20240728,756,97,90,3,561,43.996249848512,71.2520128876401,445.7517372638479
