DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,361,39,756,7,840,124.12121768100369,47.98777697356986,667.8910053454265
20240728,546,39,841,2,673,17.678417017304266,66.82105766160859,588.5005253210871
20240728,760,39,703,5,588,59.47580071986709,70.35702866131889,458.167170618814
20240728,205,39,747,5,863,39.64872541879497,60.836124596648695,762.5151499845563
20240728,561,39,263,15,684,47.996076657530665,63.058834763773795,572.9450885786955
20240728,560,39,855,19,379,40.46628962904846,54.47443791385148,284.05927245710006
20240728,846,39,890,2,434,24.185412235971146,43.592745528380966,366.2218422356479
20240728,534,39,657,17,693,102.08632486800086,91.92323604179015,498.990439090209
20240728,153,39,102,4,746,109.56045285866378,60.25198309829387,576.1875640430424
20240728,69,39,527,19,299,42.36566931226989,42.636801121708544,213.99752956602157
20240728,133,39,703,3,696,85.57757676819065,73.26166863391856,537.1607545978908
20240728,851,39,70,3,700,28.46506893706546,58.26755867827947,613.2673723846551
20240728,349,39,121,3,528,61.890372690641705,35.39210527215703,430.71752203720126
20240728,547,39,692,1,611,86.74691859086084,83.05203855810761,441.20104285103156
20240728,937,39,290,7,661,38.138121850198786,46.142317813111966,576.7195603366893
20240728,394,39,545,9,982,106.54598168341961,57.310573307663994,818.1434450089164
20240728,348,39,539,9,838,19.57936133761884,90.42284649247459,727.9977921699066
20240728,360,39,574,13,836,46.60537393949657,99.4352093721813,689.9594166883221
20240728,646,39,442,6,489,19.474320088009456,62.95995401899283,406.5657258929977
20240728,367,39,727,13,929,19.01243808085582,57.72623846504365,852.2613234541005
20240728,947,39,658,10,392,57.23267222304837,38.15125903136937,296.61606874558225
20240728,919,39,486,10,684,59.98051938111216,40.943642064670875,583.075838554217
20240728,809,39,97,15,386,14.428543376935432,33.509038931642806,338.0624176914218
20240728,529,39,261,9,332,27.872049415639292,27.228088523296748,276.89986206106397
20240728,897,39,255,13,195,22.45536251272564,18.300214415732633,154.24442307154175
20240728,638,39,701,7,733,80.09519714245346,87.76301573273543,565.1417871248111
20240728,332,39,988,7,980,82.05843469175709,84.79757072531535,813.1439945829276
