DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,73,25,276,19,284,7.840036822480454,15.00921105195544,261.1507521255641
20240728,382,25,722,14,350,40.855934924408025,28.642381239538512,280.5016838360535
20240728,64,25,611,1,200,25.752759678599762,16.88603096969863,157.3612093517016
20240728,156,25,593,6,649,62.91322455655196,92.03113336984703,494.055642073601
20240728,819,25,526,15,191,15.434278398028658,20.757023143228064,154.80869845874327
20240728,213,25,16,16,755,51.50363316795602,53.521919691889636,649.9744471401543
20240728,67,25,942,18,879,62.16901480803742,116.22248350788765,700.608501684075
20240728,10,25,761,5,697,51.74870191068896,61.32216130360232,583.9291367857087
20240728,912,25,937,6,396,10.810132420086864,28.97800073969168,356.21186684022143
20240728,252,25,425,10,902,63.94388929841277,122.71581255595113,715.3402981456361
20240728,160,25,999,16,720,23.14961524402478,92.5112613231521,604.3391234328232
20240728,429,25,856,19,642,81.0775218864301,67.68742113720904,493.23505697636085
20240728,728,25,430,7,480,51.31858463117412,49.3420963953231,379.33931897350277
20240728,975,25,25,11,809,29.43295645516224,81.74080230298478,697.826241241853
20240728,52,25,980,14,133,8.838940768835124,14.57549048026742,109.58556875089745
20240728,354,25,246,20,422,21.065478993898974,27.944176898532547,372.9903441075685
20240728,319,25,197,3,437,43.11719193452583,58.837205893387505,335.04560217208666
20240728,237,25,614,13,436,54.51631877590896,58.667137093682186,322.81654413040883
20240728,174,25,952,19,1000,144.40160065094372,117.4728578332812,738.125541515775
20240728,392,25,422,13,448,9.934084085461885,30.872668975465054,407.19324693907305
20240728,483,25,508,9,903,102.34989654027905,95.82331054455474,704.8267929151662
20240728,67,25,516,10,836,18.305842219483278,79.09052684094819,738.6036309395686
20240728,625,25,589,15,719,90.26314505906447,45.79258364426119,582.9442712966743
20240728,471,25,838,11,281,33.70148234811895,32.40212514757772,214.89639250430332
20240728,417,25,650,8,270,16.541562688613464,33.08427186863346,220.37416544275308
20240728,629,25,184,14,586,15.247379119206197,60.916181546364584,509.8364393344292
20240728,325,25,468,11,664,86.20427446068274,86.85203312862656,490.9436924106907
20240728,601,25,857,11,885,63.044680815414026,126.42138189556202,695.5339372890239
20240728,534,25,826,17,595,62.77865283545217,49.24412179593744,482.9772253686104
20240728,17,25,881,14,984,117.51210276015793,116.92776700731578,749.5601302325263
20240728,722,25,259,11,572,29.375329881925033,34.81542067386331,507.8092494442117
20240728,534,25,957,14,520,61.87659165406617,40.44447500723728,417.67893333869654
20240728,370,25,135,18,904,122.6922072254107,68.31370986816196,712.9940829064274
20240728,801,25,206,1,786,73.01633252653916,56.7053689805943,656.2782984928665
20240728,920,25,499,6,883,70.17255576656471,57.523220340331854,755.3042238931034
20240728,409,25,35,17,461,12.552958708644155,42.54303050730321,405.9040107840526
20240728,725,25,623,20,622,92.42379796033384,88.56977353746316,441.006428502203
20240728,529,25,971,15,249,15.141604680564338,24.66076005651535,209.1976352629203
20240728,557,25,324,5,427,16.313512386248735,41.540149872678256,369.146337741073
20240728,74,25,258,15,898,74.22441083671265,94.2751034853151,729.5004856779723
20240728,122,25,18,18,529,58.10442770957305,75.10410989893033,395.7914623914966
20240728,155,25,503,5,513,56.46286557690257,41.75238820569283,414.78474621740463
20240728,721,25,865,14,807,113.69342972182079,100.59554301750845,592.7110272606708
20240728,778,25,586,7,325,13.198439689444534,24.09513659908144,287.70642371147403
20240728,988,25,116,16,481,41.01033454579211,71.26703414756616,368.7226313066417
20240728,895,25,691,12,654,27.895241267828442,44.0458220219685,582.058936710203
20240728,513,25,805,10,143,13.844634242777982,17.705349988015058,111.45001576920696
20240728,356,25,21,17,459,40.86811378633429,42.1051797408253,376.0267064728404
20240728,266,25,208,14,647,22.99237245593466,93.71995090979013,530.2876766342752
20240728,881,25,826,1,865,97.0515578728862,102.60179688657333,665.3466452405405
20240728,280,25,472,12,795,103.78473665898659,55.53626553763023,635.6789978033833
20240728,466,25,935,13,885,38.795773912705144,112.22464050177297,733.9795855855218
20240728,503,25,213,16,522,20.379159995835515,29.872345099822738,471.7484949043417
20240728,437,25,248,16,810,66.81709051217175,114.59011185530791,628.5927976325204
20240728,873,25,525,13,395,44.27864121957781,41.054128246826686,309.6672305335955
20240728,730,25,138,2,178,12.096477573315743,17.55969445835229,148.34382796833196
20240728,153,25,562,13,865,70.02427310957043,121.28162495931996,673.6941019311096
20240728,421,25,912,14,237,26.77811605968202,26.590805999988714,183.63107794032925
20240728,62,25,307,2,297,31.232043865302444,15.875976490144502,249.89197964455306
20240728,61,25,748,13,630,74.15614111229925,87.18280569583104,468.6610531918697
20240728,237,25,218,5,363,33.22684838765382,20.181838310848274,309.5913133014979
20240728,20,25,113,6,585,45.6085857185717,79.3262294134672,460.0651848679611
20240728,987,25,529,19,951,128.67225609451492,87.21512102042989,735.1126228850552
20240728,705,25,95,19,357,45.60588065919688,37.751572340798546,273.6425470000046
20240728,943,25,765,19,737,77.6679761068928,105.32924206255684,554.0027818305504
20240728,686,25,950,17,502,16.014969110189345,34.48318365309107,451.5018472367196
20240728,126,25,554,18,955,37.02254105291844,86.49291288652903,831.4845460605525
20240728,438,25,39,7,158,10.448923103179718,21.068803487432987,126.48227340938729
20240728,968,25,599,14,306,19.542759695093483,44.40674736754914,242.05049293735738
20240728,978,25,302,13,733,22.680682610235717,103.14416980121692,607.1751475885474
20240728,282,25,596,1,647,19.479106375456112,57.03831767434883,570.482575950195
20240728,190,25,164,18,119,3.6497702223949764,6.835769435956484,108.51446034164854
20240728,95,25,357,20,643,18.089765691701174,71.1028272085826,553.8074070997162
20240728,840,25,369,8,727,92.64557624958849,53.369696617207595,580.9847271332039
20240728,735,25,640,8,369,9.394417392646274,55.25662819770586,304.3489544096479
20240728,540,25,530,7,274,24.625720613338707,21.8854758113214,227.4888035753399
20240728,941,25,515,6,498,14.187266939901779,26.639337972370257,457.17339508772795
20240728,798,25,23,16,881,127.8059294311854,72.59551650099773,680.5985540678168
20240728,921,25,588,10,808,27.970547727984382,72.91290674550774,707.1165455265079
20240728,721,25,519,12,862,65.95974830675289,44.53055582415716,751.5096958690899
20240728,231,25,1,13,849,51.6032894823181,121.62286363525638,675.7738468824255
20240728,137,25,699,17,845,38.74369630542567,67.88904029714958,738.3672633974247
20240728,556,25,976,1,196,20.05985318966833,26.98929212167198,148.9508546886597
20240728,356,25,344,6,867,113.79418150007471,82.18902965185772,671.0167888480676
20240728,330,25,111,18,692,73.75876076892112,66.39628832682585,551.844950904253
20240728,286,25,252,5,113,3.7126463293723733,16.146453681606477,93.14089998902115
20240728,817,25,655,17,940,29.491930534114026,113.28722767203661,797.2208417938493
20240728,939,25,314,1,540,35.86736818752286,65.69225124847631,438.44038056400086
20240728,808,25,860,1,233,10.454161576961235,21.744517795360352,200.80132062767842
20240728,517,25,525,13,396,53.03504544425813,30.994422267694045,311.9705322880478
20240728,542,25,958,7,314,32.937185190102475,28.22649329329215,252.83632151660538
20240728,979,25,325,8,379,33.95169152450293,25.873455582005853,319.1748528934912
20240728,608,25,103,11,417,22.61817662520888,52.983537195936655,341.39828617885445
20240728,713,25,868,17,549,22.5822952287621,31.05840051960588,495.359304251632
20240728,964,25,619,16,435,33.856911601000476,42.1441605561187,358.9989278428808
20240728,651,25,460,10,505,64.67297217351873,30.765478689313376,409.5615491371679
20240728,404,25,572,4,303,27.25413062028763,28.229128123221646,247.51674125649072
20240728,252,25,832,8,946,52.72799089768393,63.47685866946972,829.7951504328464
20240728,327,25,763,9,715,71.12179040219449,44.94838412954836,598.9298254682571
20240728,191,25,296,13,915,37.385732571559366,105.998359888254,771.6159075401866
20240728,901,25,545,15,970,84.03122724005934,99.77002708066493,786.1987456792757
20240728,211,25,719,13,654,40.64131611655451,61.57341420298695,551.7852696804586
20240728,393,25,518,20,330,22.319157073407634,21.897572064063766,285.7832708625286
20240728,924,25,385,5,875,129.71721007502092,118.29996695553244,626.9828229694467
20240728,77,25,942,4,609,21.849924642935022,89.58139860685434,497.56867675021067
20240728,881,25,799,3,916,46.76383357172162,95.89191609888259,773.3442503293958
20240728,143,25,591,3,420,32.3267438051264,26.14422182924395,361.5290343656296
20240728,373,25,268,1,700,57.420953899116185,52.11414142191758,590.4649046789663
20240728,667,25,697,12,202,18.900235313010576,23.053610403606466,160.04615428338298
20240728,32,25,561,13,641,86.8351531500186,92.02560576222476,462.13924108775666
20240728,242,25,190,17,848,88.43742387334149,59.434288981330596,700.1282871453279
20240728,362,25,424,1,653,25.49191291439757,82.18705370553603,545.3210333800664
20240728,419,25,112,16,174,24.005193392269515,20.30504941806407,129.6897571896664
20240728,302,25,757,13,241,31.899289933157814,35.11786294366986,173.98284712317232
20240728,974,25,936,18,742,45.412697562081604,48.40262872189484,648.1846737160236
20240728,710,25,869,3,682,98.92026986812813,77.40448495945157,505.6752451724203
20240728,380,25,514,10,733,32.764492787609804,99.775845264197,600.4596619481932
20240728,230,25,822,4,251,33.58939085623906,29.12632090685582,188.28428823690513
20240728,568,25,693,20,136,9.070587510694725,14.027116653635302,112.90229583566997
20240728,284,25,149,19,573,76.55575195360949,43.03825761677082,453.4059904296197
20240728,624,25,636,1,360,52.84647028631848,30.51426569789078,276.63926401579073
20240728,293,25,293,20,390,45.148733908627456,19.5786703520958,325.27259573927677
20240728,236,25,817,7,838,74.27121135065553,45.943847062858744,717.7849415864857
20240728,260,25,568,8,293,12.259135811035893,35.76202819426181,244.9788359947023
20240728,222,25,605,5,785,67.73889640498494,80.47072396793342,636.7903796270816
20240728,526,25,387,8,599,56.32610401875918,79.94482684255709,462.7290691386837
20240728,917,25,139,1,359,36.95927416190434,22.558580456149343,299.48214538194634
20240728,837,25,214,17,689,80.50863503946097,50.61053751719693,557.8808274433421
20240728,81,25,113,5,106,12.841002674911946,14.022193286816806,79.13680403827125
20240728,735,25,349,14,121,16.92777922897802,6.894929390830358,97.17729138019162
