DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,488,42,949,1,625,90.16022483938949,47.20178718160106,487.63798797900944
20240728,493,42,350,12,491,69.12111369192407,29.392852524499173,392.4860337835768
20240728,563,42,232,20,203,7.9202547318748335,16.285230358052583,178.7945149100726
20240728,758,42,524,7,441,22.43515710281185,41.03375436606973,377.5310885311184
20240728,877,42,119,4,469,21.0039947110379,30.098578064313543,417.89742722464854
20240728,539,42,702,5,732,56.82306186644418,63.516252175521885,611.6606859580339
20240728,355,42,779,9,777,98.149296940308,89.77861998439312,589.0720830752989
20240728,404,42,111,11,195,17.568553643422447,21.366656027276427,156.06479032930113
20240728,654,42,199,14,261,29.603215611857937,14.549346530500763,216.8474378576413
20240728,373,42,22,17,172,13.321466792554055,21.37177115267102,137.30676205477494
20240728,871,42,969,13,956,103.07178639040802,134.38907802263884,718.5391355869531
20240728,107,42,900,12,329,24.499917690509353,23.38539072383597,281.11469158565467
20240728,207,42,622,16,401,35.32662072738431,42.3741316744802,323.2992475981355
20240728,180,42,475,2,372,10.03133243462868,30.688451108824964,331.2802164565463
20240728,414,42,214,7,662,31.615306261127824,36.70312269418805,593.6815710446841
20240728,928,42,321,12,902,52.362657098687336,52.98743527546856,796.6499076258441
20240728,347,42,421,15,641,65.8235186017904,53.6406940579536,521.535787340256
20240728,292,42,618,10,696,93.72358905003914,76.09838408994656,526.1780268600144
20240728,615,42,945,14,502,45.74147650605126,27.664508619257166,428.5940148746916
20240728,169,42,756,12,606,30.846164333315595,89.82019726741203,485.3336383992724
20240728,88,42,501,16,353,15.975297723553746,25.63882843893987,311.3858738375064
20240728,750,42,962,9,404,8.59484969232017,21.331984430816785,374.0731658768631
20240728,936,42,860,6,322,32.60912344011077,43.81232484172521,245.57855171816402
20240728,18,42,909,1,778,19.188253528517134,91.68139682767486,667.130349643808
20240728,565,42,676,6,563,65.63655499565584,53.432868066063484,443.93057693828064
20240728,939,42,420,13,643,15.823134175939076,83.87572635727518,543.3011394667858
20240728,100,42,124,5,842,86.76432765467541,116.61924857160224,638.6164237737223
20240728,917,42,12,13,126,3.077024021512374,8.087563077679011,114.83541290080862
20240728,4,42,943,3,844,119.83985498446191,56.0237581653312,668.1363868502069
20240728,161,42,226,1,823,69.19557936247513,77.826293850614,675.9781267869109
20240728,517,42,914,1,230,15.32254246087047,32.31398145547838,182.36347608365116
20240728,828,42,730,5,122,11.74411952164822,13.158646767958803,97.09723371039297
20240728,204,42,303,8,880,123.40766038505288,101.44492741941883,655.1474121955283
20240728,812,42,247,13,108,5.226700243571772,7.16219644103789,95.61110331539034
20240728,428,42,169,12,875,70.47867177979226,85.53534556325037,718.9859826569574
20240728,323,42,600,19,933,83.17979428580809,125.04908763163876,724.7711180825531
20240728,781,42,54,20,552,12.416743956588375,41.37372232052362,498.209533722888
20240728,262,42,378,15,231,8.195039666438126,34.419695818023925,188.38526451553795
20240728,648,42,502,11,876,117.57903608500703,57.053017375779014,701.367946539214
20240728,774,42,567,13,267,6.191518664928537,32.929820971657804,227.87866036341364
20240728,942,42,866,14,730,85.40022010025403,104.21943143805636,540.3803484616897
20240728,23,42,676,7,828,88.03543434276503,91.09479311856548,648.8697725386695
20240728,745,42,438,14,557,81.31160296347743,75.7751191514784,399.9132778850442
20240728,768,42,625,4,372,28.021146078857157,54.957504092391275,289.02134982875157
20240728,286,42,689,13,238,6.953487069665688,28.14178629059412,202.9047266397402
20240728,205,42,713,20,482,10.78886503018804,61.536192507703674,409.6749424621083
20240728,477,42,329,12,668,81.7766508254134,71.43167731536005,514.7916718592265
20240728,922,42,635,9,764,47.04573743311999,78.1035658034482,638.8506967634319
20240728,522,42,363,19,866,84.27498414018217,88.47809370642432,693.2469221533935
20240728,769,42,713,18,510,68.50160566830085,44.609943756525986,396.8884505751731
20240728,779,42,679,2,778,45.17990888311665,52.40311866088868,680.4169724559947
20240728,640,42,384,11,183,15.963937396356235,20.599474078924775,146.43658852471899
20240728,251,42,229,5,530,31.938493212805135,78.70524180290921,419.35626498428564
20240728,224,42,64,5,771,67.30195864563312,40.5015710504318,663.196470303935
20240728,635,42,108,19,875,36.1273792854205,111.27925865406223,727.5933620605173
20240728,255,42,917,2,332,12.545205524736074,39.29078812882447,280.16400634643946
20240728,630,42,552,11,674,57.33787842329659,64.05420212065013,552.6079194560533
20240728,496,42,135,14,147,14.007592491672511,16.407770003432727,116.58463750489476
20240728,619,42,143,19,176,7.5494854129635165,24.79651023090286,143.6540043561336
20240728,158,42,914,10,269,39.604549742328736,23.43385361927035,205.96159663840092
20240728,7,42,721,2,878,95.81322269007784,114.72182269705287,667.4649546128693
20240728,858,42,313,10,222,16.126761256782817,28.758342834939793,177.1148959082774
20240728,88,42,635,15,401,36.68568047085698,51.89185526472483,312.4224642644182
20240728,5,42,570,2,269,5.780342922300905,34.552488902536105,228.667168175163
20240728,682,42,71,6,664,79.12979308488849,96.42704702973711,488.44315988537437
20240728,404,42,713,15,499,43.895763525591015,25.245504157680376,429.8587323167286
20240728,43,42,332,11,468,16.665728492113573,68.45585869062968,382.87841281725673
20240728,990,42,515,15,638,66.57954550446973,39.50441651541078,531.9160379801194
20240728,645,42,248,5,534,33.51641912967244,67.21433477918336,433.26924609114417
20240728,3,42,406,6,526,14.05920886057563,77.99495878035361,433.9458323590708
20240728,544,42,384,16,365,46.98264208273628,21.171107671729217,296.8462502455345
20240728,8,42,732,10,414,57.163641485881534,55.062072304608755,301.7742862095097
20240728,295,42,726,10,270,14.124843206069505,13.919100940047258,241.95605585388324
20240728,988,42,706,1,888,102.04596437360073,81.34619211676146,704.6078435096379
20240728,892,42,130,13,351,37.81965150769462,46.35822199030174,266.82212650200364
20240728,208,42,216,8,501,55.910864480318075,47.360511625555326,397.7286238941266
20240728,340,42,756,13,472,65.78403591427296,47.879709468536504,358.33625461719055
20240728,967,42,674,11,298,19.665851743732436,37.491974420152324,240.84217383611525
20240728,427,42,199,15,527,48.33145714103835,32.56258411394353,446.10595874501814
20240728,570,42,222,9,225,25.623860849717698,28.00010134367675,171.37603780660555
20240728,618,42,963,12,794,64.21476273076128,58.758314209189436,671.0269230600493
20240728,491,42,700,12,143,7.266147842449926,13.108027208832038,122.62582494871803
20240728,574,42,594,14,666,58.710898584308296,56.85526104009683,550.4338403755949
20240728,645,42,419,2,456,52.275920754094734,33.96283545791389,369.76124378799136
20240728,168,42,48,6,253,27.443018811212642,19.489070096032645,206.0679110927547
20240728,953,42,778,15,402,48.03490570934338,32.04071239318603,321.9243818974706
20240728,70,42,258,2,114,13.826716344941564,14.389479324025686,85.78380433103274
20240728,966,42,310,8,502,67.33396567988027,40.32362924798894,394.34240507213076
20240728,180,42,182,15,460,52.45418493319805,31.719506502811186,375.8263085639908
20240728,431,42,900,5,199,12.130637611438477,18.535315303733096,168.33404708482843
20240728,801,42,528,17,851,82.33855530778293,87.97941651433261,680.6820281778845
20240728,658,42,650,12,987,75.05050217000085,73.49315516451462,838.4563426654845
20240728,421,42,282,16,356,17.38961127226523,36.1806771858641,302.4297115418707
20240728,327,42,879,8,806,108.94562640753448,44.76565436363789,652.2887192288276
20240728,170,42,296,13,494,37.52885487761612,25.16731405304564,431.30383106933823
