DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,220,40,301,19,285,36.264784828573795,38.90476067790767,209.83045449351854
20240728,310,40,883,1,142,19.183984500487515,18.012020790352604,104.80399470915988
20240728,657,40,343,3,778,59.59650679414745,111.31794518872967,607.0855480171228
20240728,836,40,868,20,899,52.67107359404897,115.10430595172703,731.224620454224
20240728,624,40,718,5,874,30.481124560329214,53.096921491891955,790.4219539477788
20240728,953,40,655,17,838,89.6421999846594,108.47460690145492,639.8831931138857
20240728,193,40,285,5,695,14.227207529062886,54.59041701609528,626.1823754548418
20240728,75,40,703,3,467,64.16967045062381,52.93579580723693,349.8945337421393
20240728,853,40,425,3,841,101.43927782864958,101.6482096106657,637.9125125606847
20240728,601,40,739,19,737,27.65883643726348,64.72730259861835,644.6138609641182
20240728,778,40,311,12,777,30.100158421940552,103.96922424064537,642.9306173374141
20240728,674,40,418,14,540,57.08222138061971,52.68324253645893,430.23453608292135
20240728,230,40,352,17,707,52.73829867441708,86.70138120187634,567.5603201237066
20240728,320,40,792,14,784,43.34992647826883,48.74836455091755,691.9017089708136
20240728,264,40,647,4,296,21.376082140372727,17.05975181606374,257.56416604356355
20240728,222,40,959,6,433,19.96221817038198,61.87051184905831,351.1672699805597
20240728,592,40,534,7,164,4.405011846113926,24.170419781872337,135.42456837201374
20240728,151,40,309,20,958,76.34225286347824,91.40204328501983,790.255703851502
20240728,759,40,279,5,202,23.77770212760153,21.14045604067829,157.08184183172017
20240728,555,40,213,1,103,8.47637495737372,11.372569177939468,83.15105586468681
20240728,513,40,4,18,160,14.378913386034482,14.000156222365373,131.62093039160015
20240728,174,40,549,2,423,23.236631845321334,22.745654822462885,377.01771333221575
20240728,905,40,31,17,339,47.48007794391088,22.555426708975503,268.9644953471136
20240728,323,40,939,12,646,49.708825862782355,37.49807311819361,558.793101019024
20240728,514,40,533,5,556,73.86340145050474,34.50429410935854,447.63230444013675
20240728,55,40,617,6,541,57.894281640514876,78.6070403193634,404.4986780401217
20240728,971,40,246,2,209,19.64264450992715,26.98235646168483,162.374999028388
20240728,131,40,736,5,526,64.14136643899845,63.429233356300074,398.4294002047015
20240728,783,40,749,5,592,85.99135222819956,48.8446714801179,457.1639762916825
20240728,132,40,130,15,526,41.29693883770894,50.85931071937469,433.84375044291636
20240728,491,40,771,16,756,73.5874322372704,47.46722746116038,634.9453403015692
20240728,399,40,226,14,356,22.17459759470663,27.03472604632328,306.7906763589701
20240728,929,40,970,9,436,18.198674716622055,44.49876545568589,373.30255982769205
20240728,29,40,347,6,436,26.49054565755227,31.84247408568444,377.6669802567633
20240728,165,40,959,17,355,18.132305619079464,33.83483571723076,303.0328586636898
20240728,227,40,392,19,781,62.648154111009084,74.81975464154549,643.5320912474455
20240728,434,40,870,11,142,17.54939784810733,10.44396702021249,114.00663513168018
20240728,715,40,50,8,246,7.039244467827311,20.848402820204754,218.11235271196793
20240728,249,40,177,8,947,118.13321662889317,80.79571648652401,748.0710668845828
20240728,367,40,11,4,926,69.41804982044374,120.1209800058239,736.4609701737323
20240728,168,40,310,19,517,36.61015019603725,26.988896641682345,453.4009531622804
20240728,748,40,311,11,153,11.534659312527227,16.840974636055652,124.62436605141713
20240728,391,40,750,6,678,84.32354373598807,84.21243376926559,509.46402249474636
20240728,981,40,966,6,116,6.341342374448507,14.099986750313448,95.55867087523805
