DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,284,83,823,17,877,47.073711283618806,69.35099275166702,760.5752959647142
20240728,62,83,467,8,104,8.27351871234343,9.185874721091613,86.54060656656496
20240728,790,83,590,17,216,25.883420986101086,25.7789392167145,164.3376397971844
20240728,357,83,771,9,669,82.14476819344316,45.03307635439696,541.8221554521599
20240728,231,83,197,6,105,2.8006743048005958,10.107360905185452,92.09196479001395
20240728,325,83,709,2,510,72.67561393292648,76.1058622954519,361.2185237716216
20240728,192,83,175,2,588,48.47194723721758,54.13808264732743,485.38997011545496
20240728,971,83,675,11,429,11.786577241921051,48.095418772424885,369.11800398565407
20240728,349,83,662,10,858,110.64013863293512,120.11866750879487,627.24119385827
20240728,638,83,540,1,285,27.97352652190649,14.479584155414788,242.54688932267874
20240728,478,83,385,16,642,71.27027370763867,53.07694115940914,517.6527851329522
20240728,662,83,985,20,178,19.13652237595605,18.455601444592695,140.40787617945125
20240728,225,83,264,6,814,56.55858103438446,50.410455344906396,707.0309636207091
20240728,584,83,102,1,102,6.422435700299399,5.189687694941716,90.38787660475889
20240728,755,83,429,20,684,66.35009010699594,40.2047090970131,577.445200795991
20240728,998,83,672,14,244,11.52457814830624,17.585029824140396,214.89039202755336
20240728,734,83,326,17,500,51.63375654184904,37.79509148766955,410.5711519704814
20240728,836,83,496,7,565,37.5493509234725,69.83244908640312,457.61819999012437
20240728,249,83,716,3,201,15.603265116821794,29.880151290299455,155.51658359287876
20240728,323,83,418,2,899,43.07285181912362,55.38022677895505,800.5469214019213
20240728,171,83,851,16,510,23.49750567662429,52.987268670181194,433.51522565319453
20240728,12,83,92,14,864,35.54385896465409,93.24315054428168,735.2129904910643
20240728,877,83,332,10,289,6.804472490397027,30.419476148723565,251.77605136087942
20240728,449,83,20,8,879,54.618433432408025,47.92316473023609,776.458401837356
20240728,340,83,309,7,901,101.19611989572995,101.2994311255264,698.5044489787437
20240728,708,83,91,4,559,14.98253289493212,54.90461173669137,489.1128553683765
20240728,351,83,822,8,346,12.26382104417598,25.10516444877342,308.6310145070506
20240728,316,83,142,4,121,4.507217323102124,16.983654857236445,99.50912781966143
20240728,613,83,317,13,465,59.63001689899081,26.29118010334798,379.0788029976612
20240728,755,83,182,10,169,20.77265716290886,21.486446144630264,126.74089669246088
20240728,199,83,932,13,691,74.80657020460667,76.46734133303173,539.7260884623615
20240728,957,83,717,20,572,12.45057245181698,33.06886564305097,526.480561905132
20240728,563,83,932,19,448,42.8150913864887,47.3479120815412,357.8369965319701
20240728,749,83,515,15,374,8.999763587063573,34.59672801412809,330.40350839880836
20240728,357,83,881,15,509,50.455255537326536,53.41142575675628,405.1333187059172
20240728,47,83,755,12,866,128.26522100873896,66.6407372146349,671.0940417766261
20240728,630,83,379,8,243,32.62421171118563,25.077415895135672,185.2983723936787
20240728,554,83,264,12,286,29.485224447712483,30.89142261606338,225.62335293622414
20240728,435,83,730,1,425,24.631516230402177,44.20177852523173,356.1667052443661
20240728,443,83,268,5,629,55.09683733495527,33.29798435031649,540.6051783147283
20240728,406,83,906,2,620,45.0663643364632,61.05734089090818,513.8762947726286
20240728,748,83,149,19,385,19.76438611322061,28.531017139975756,336.70459674680365
20240728,23,83,769,8,664,42.115220265483195,72.85923210425946,549.0255476302573
20240728,159,83,110,20,753,41.235207946230624,70.07810991197273,641.6866821417966
20240728,361,83,724,20,738,34.89747000478885,108.39906458293585,594.7034654122754
20240728,80,83,711,16,175,10.89036777939068,20.019870122586713,144.08976209802262
20240728,817,83,182,16,697,45.36707504693042,47.48354970347028,604.1493752495993
20240728,626,83,31,20,368,29.838866192247956,49.812248227940145,288.3488855798119
20240728,210,83,685,2,540,59.175542072149696,56.614299588509695,424.21015833934064
20240728,529,83,477,1,839,26.064571022224303,123.08051034703482,689.8549186307409
20240728,600,83,323,7,756,99.40834488328659,73.56628492173594,583.0253701949775
20240728,235,83,554,12,836,97.52977542576467,112.0734444795181,626.3967800947172
20240728,279,83,883,14,858,94.46401692267332,50.10690970978088,713.4290733675458
20240728,705,83,476,20,886,94.60403866718772,58.0439036857841,733.3520576470282
20240728,858,83,563,14,274,29.6011108079015,29.6919046913283,214.7069845007702
20240728,715,83,96,3,962,46.44357457436117,132.99790509057647,782.5585203350623
20240728,405,83,114,15,335,10.746480211155195,25.195242491915575,299.05827729692925
20240728,615,83,71,7,872,59.60792547228246,99.37009896894986,713.0219755587677
20240728,43,83,748,7,563,81.99402581933192,50.43399838721895,430.57197579344916
20240728,575,83,210,15,150,12.662388681342852,15.179843375681166,122.15776794297598
20240728,865,83,954,15,760,110.20924158077081,54.431901489590004,595.3588569296392
20240728,358,83,696,20,701,87.57585324144569,70.4704106043719,542.9537361541825
20240728,468,83,281,7,629,22.732482271205026,91.32854610343735,514.9389716253577
20240728,47,83,28,5,501,34.38949561469676,36.540600250776826,430.0699041345264
20240728,440,83,824,3,848,20.982210201190462,63.69529164614452,763.322498152665
20240728,334,83,271,12,249,15.473758498548206,13.158040508316144,220.36820099313564
20240728,184,83,839,8,667,84.33393350497093,97.97949105018421,484.68657544484483
20240728,285,83,623,13,889,40.563043801133475,83.40114481154706,765.0358113873194
20240728,221,83,861,17,884,74.76855328710568,60.70830386678637,748.5231428461079
20240728,734,83,963,5,225,30.256806141164557,15.641253651656681,179.10194020717876
20240728,188,83,811,12,314,20.545447427764724,46.33906089709792,247.11549167513735
20240728,27,83,147,19,611,89.29755622783127,42.741021313626824,478.9614224585419
20240728,100,83,164,1,522,35.207244129631334,53.28558858418905,433.50716728617965
20240728,776,83,507,8,275,34.88864283805959,28.770994644274406,211.340362517666
20240728,430,83,975,10,205,5.418098716891007,16.07248420051608,183.5094170825929
20240728,296,83,118,16,462,24.61655895428341,66.89030441326986,370.49313663244675
20240728,526,83,44,14,287,8.097643677766753,41.241542944241964,237.66081337799127
20240728,21,83,270,7,742,56.497804149265654,91.28888057138983,594.2133152793446
20240728,698,83,371,11,265,14.241582241262225,33.23989551057418,217.5185222481636
20240728,899,83,506,11,668,82.85493666150855,45.35971627815868,539.7853470603328
20240728,798,83,815,2,979,83.61602695805738,61.631415483832285,833.7525575581103
20240728,927,83,966,11,626,16.34978996322979,55.777781315467976,553.8724287213022
20240728,943,83,12,18,739,90.04664959521051,87.94102261957597,561.0123277852135
20240728,435,83,141,3,441,66.07253945897156,23.38351620192996,351.54394433909846
20240728,82,83,845,8,224,9.717563471251735,32.472426429828054,181.8100100989202
20240728,824,83,650,2,751,16.562936253620016,58.53276391830207,675.9042998280779
20240728,298,83,314,13,961,44.78211089624013,81.44696946302643,834.7709196407334
20240728,531,83,208,19,455,63.23168761510154,24.42846875851965,367.3398436263788
20240728,203,83,956,4,467,37.85712500235358,53.514480678617495,375.6283943190289
20240728,5,83,986,17,737,33.13376090687277,92.12471399530463,611.7415250978227
20240728,336,83,878,18,867,45.13337016659237,113.26935063734129,708.5972791960663
20240728,950,83,762,7,941,113.11840594506494,57.658310674750695,770.2232833801844
20240728,82,83,293,20,473,18.258596606352384,51.71080971617123,403.0305936774764
20240728,299,83,280,3,481,50.873945974729736,57.854801610932796,372.2712524143375
20240728,659,83,754,5,894,40.36723214785383,114.39779826868524,739.234969583461
